group_id	event_id	ref_id	event_type	long_3SS_ref_maxEntScan	long_3SS_var_maxEntScan	short_3SS_ref_maxEntScan	short_3SS_var_maxEntScan	long_3SS_status	short_3SS_status
25849	25849;A3:25849:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
25850	25850;A3:25850:44-210:44-224:+	9404	A3	7.18	9.45	0.04	0.04	Same	Same
25851	25851;A3:25851:44-157:44-210:+	16703	A3	8.08	8.08	7.11	7.11	Same	Same
25856	25856;A3:25856:44-206:44-264:+	1602	A3	7.13	7.13	1.12	1.12	Same	Same
2585	2585;A3:2585:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
25866	25866;A3:25866:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
25866	25866;A3:25866:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
25866	25866;A3:25866:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
25868	25868;A3:25868:44-213:44-233:+	28046	A3	9.58	9.58	1.81	4.02	Same	Same
25874	25874;A3:25874:44-207:44-212:+	1684	A3	13.07	13.07	3.11	3.11	Same	Same
25876	25876;A3:25876:44-169:44-227:+	32534	A3	6.6	6.6	4.98	4.98	Same	Same
2587	2587;A3:2587:44-214:44-243:+	2596	A3	5.4	5.4	-1.36	-1.36	Same	Same
25881	25881;A3:25881:44-170:44-207:+	8154	A3	2.26	2.26	7.52	7.52	Same	Same
25881	25881;A3:25881:44-161:44-207:+	8154	A3	7.89	7.89	7.52	7.52	Same	Same
25881	25881;A3:25881:44-161:44-170:+	8154	A3	7.89	7.89	2.26	2.26	Same	Same
25884	25884;A3:25884:44-157:44-218:+	1192	A3	9.66	9.66	8.95	8.95	Same	Same
25885	25885;A3:25885:44-206:44-264:+	1602	A3	7.13	7.13	1.12	-6.94	Same	Same
25889	25889;A3:25889:44-225:44-245:+	31177	A3	-1.06	-3.45	5.42	5.42	Same	Same
25889	25889;A3:25889:44-220:44-225:+	31177	A3	-3.21	-9.69	-1.06	-3.45	Same	Same
25889	25889;A3:25889:44-220:44-245:+	31177	A3	-3.21	-9.69	5.42	5.42	Same	Same
25889	25889;A3:25889:44-210:44-225:+	31177	A3	-6.67	1.69	-1.06	-3.45	Created	Same
25889	25889;A3:25889:44-210:44-220:+	31177	A3	-6.67	1.69	-3.21	-9.69	Created	Same
25889	25889;A3:25889:44-210:44-245:+	31177	A3	-6.67	1.69	5.42	5.42	Created	Same
2588	2588;A3:2588:44-236:44-243:+	17564	A3	7.1	3.55	0.48	0.48	Same	Same
25891	25891;A3:25891:44-223:44-230:+	1853	A3	-9.46	7.51	10.95	3.65	Created	Same
25892	25892;A3:25892:44-220:44-227:+	5970	A3	7.1	7.1	0.48	0.48	Same	Same
25893	25893;A3:25893:44-188:44-205:+	18111	A3	3.39	3.39	6.36	6.36	Same	Same
25897	25897;A3:25897:44-158:44-208:+	4705	A3	10.25	10.25	4.51	4.51	Same	Same
25899	25899;A3:25899:44-214:44-250:+	23841	A3	10.89	10.89	-1.4	-1.4	Same	Same
25899	25899;A3:25899:44-191:44-214:+	23841	A3	2.43	2.43	10.89	10.89	Same	Same
25899	25899;A3:25899:44-191:44-250:+	23841	A3	2.43	2.43	-1.4	-1.4	Same	Same
2589	2589;A3:2589:44-163:44-205:+	20600	A3	5.69	5.69	10.83	10.83	Same	Same
25901	25901;A3:25901:44-242:44-246:+	24819	A3	6.36	6.36	-2.04	-2.04	Same	Same
25902	25902;A3:25902:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-12.63	Same	Same
25903	25903;A3:25903:44-214:44-243:+	2596	A3	5.4	5.4	-1.36	-1.36	Same	Same
25904	25904;A3:25904:44-266:44-269:+	32472	A3	8.03	8.03	5.57	5.57	Same	Same
25910	25910;A3:25910:44-211:44-253:+	366	A3	8.24	8.24	-3.62	-3.62	Same	Same
25910	25910;A3:25910:44-211:44-214:+	366	A3	8.24	8.24	-8.45	-8.45	Same	Same
25910	25910;A3:25910:44-214:44-253:+	366	A3	-8.45	-8.45	-3.62	-3.62	Same	Same
25914	25914;A3:25914:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
25916	25916;A3:25916:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
25917	25917;A3:25917:44-211:44-253:+	366	A3	8.24	8.24	-3.62	-5.88	Same	Same
25917	25917;A3:25917:44-211:44-264:+	366	A3	8.24	8.24	-25.84	-26.14	Same	Same
25917	25917;A3:25917:44-253:44-264:+	366	A3	-3.62	-5.88	-25.84	-26.14	Same	Same
25919	25919;A3:25919:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
2591	2591;A3:2591:44-211:44-267:+	13565	A3	6.71	6.71	5.08	6.04	Same	Same
25924	25924;A3:25924:44-244:44-279:+	30428	A3	8.01	7.19	1.74	1.74	Same	Same
25926	25926;A3:25926:44-161:44-228:+	22223	A3	10.3	10.3	13.0	12.95	Same	Same
25927	25927;A3:25927:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
25931	25931;A3:25931:44-207:44-211:+	1987	A3	8.82	8.82	6.55	6.55	Same	Same
25931	25931;A3:25931:44-159:44-207:+	1987	A3	10.11	10.11	8.82	8.82	Same	Same
25931	25931;A3:25931:44-159:44-211:+	1987	A3	10.11	10.11	6.55	6.55	Same	Same
25933	25933;A3:25933:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
25934	25934;A3:25934:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
25934	25934;A3:25934:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	-4.4	Same	Same
25934	25934;A3:25934:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	-4.4	Same	Same
25935	25935;A3:25935:44-213:44-217:+	26693	A3	9.46	9.46	-4.62	-4.62	Same	Same
25935	25935;A3:25935:44-168:44-213:+	26693	A3	11.81	11.81	9.46	9.46	Same	Same
25935	25935;A3:25935:44-168:44-217:+	26693	A3	11.81	11.81	-4.62	-4.62	Same	Same
25936	25936;A3:25936:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
25936	25936;A3:25936:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
25936	25936;A3:25936:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
2593	2593;A3:2593:44-210:44-224:+	9404	A3	7.18	5.28	0.04	0.04	Same	Same
25940	25940;A3:25940:44-214:44-261:+	23841	A3	10.89	10.89	-10.99	-10.99	Same	Same
25940	25940;A3:25940:44-214:44-250:+	23841	A3	10.89	10.89	-1.4	0.52	Same	Same
25940	25940;A3:25940:44-191:44-214:+	23841	A3	2.43	2.43	10.89	10.89	Same	Same
25940	25940;A3:25940:44-191:44-261:+	23841	A3	2.43	2.43	-10.99	-10.99	Same	Same
25940	25940;A3:25940:44-191:44-250:+	23841	A3	2.43	2.43	-1.4	0.52	Same	Same
25940	25940;A3:25940:44-250:44-261:+	23841	A3	-1.4	0.52	-10.99	-10.99	Same	Same
25941	25941;A3:25941:44-169:44-227:+	32534	A3	6.6	6.6	4.98	4.98	Same	Same
25943	25943;A3:25943:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
25944	25944;A3:25944:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
25944	25944;A3:25944:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	1.73	Same	Same
25944	25944;A3:25944:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	1.73	Same	Same
25947	25947;A3:25947:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
2594	2594;A3:2594:44-221:44-230:+	2601	A3	4.91	4.91	-2.13	-2.13	Same	Same
2594	2594;A3:2594:44-132:44-221:+	2601	A3	5.87	5.87	4.91	4.91	Same	Same
2594	2594;A3:2594:44-132:44-192:+	2601	A3	5.87	5.87	3.48	3.48	Same	Same
2594	2594;A3:2594:44-132:44-230:+	2601	A3	5.87	5.87	-2.13	-2.13	Same	Same
2594	2594;A3:2594:44-132:44-197:+	2601	A3	5.87	5.87	-0.68	-0.68	Same	Same
2594	2594;A3:2594:44-192:44-221:+	2601	A3	3.48	3.48	4.91	4.91	Same	Same
2594	2594;A3:2594:44-192:44-230:+	2601	A3	3.48	3.48	-2.13	-2.13	Same	Same
2594	2594;A3:2594:44-192:44-197:+	2601	A3	3.48	3.48	-0.68	-0.68	Same	Same
2594	2594;A3:2594:44-197:44-221:+	2601	A3	-0.68	-0.68	4.91	4.91	Same	Same
2594	2594;A3:2594:44-197:44-230:+	2601	A3	-0.68	-0.68	-2.13	-2.13	Same	Same
25951	25951;A3:25951:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
25957	25957;A3:25957:44-217:44-228:+	12693	A3	7.19	7.19	1.97	0.18	Same	Same
25959	25959;A3:25959:44-208:44-239:+	20401	A3	7.63	7.63	6.81	3.53	Same	Same
25960	25960;A3:25960:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
25961	25961;A3:25961:44-205:44-212:+	685	A3	9.33	9.33	3.41	3.41	Same	Same
25962	25962;A3:25962:44-231:44-241:+	26076	A3	4.35	4.35	2.22	1.69	Same	Same
25963	25963;A3:25963:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
25964	25964;A3:25964:44-266:44-269:+	32472	A3	8.03	-8.77	5.57	9.55	Destroyed	Same
25967	25967;A3:25967:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
25970	25970;A3:25970:44-231:44-235:+	23272	A3	1.71	1.71	0.37	0.37	Same	Same
25974	25974;A3:25974:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
25975	25975;A3:25975:44-231:44-241:+	26076	A3	4.35	4.35	2.22	-6.27	Same	Destroyed
25975	25975;A3:25975:44-231:44-249:+	26076	A3	4.35	4.35	-1.73	4.51	Same	Same
25975	25975;A3:25975:44-241:44-249:+	26076	A3	2.22	-6.27	-1.73	4.51	Destroyed	Same
25977	25977;A3:25977:44-161:44-228:+	22223	A3	10.3	10.3	13.0	13.0	Same	Same
2597	2597;A3:2597:44-211:44-225:+	13565	A3	6.71	6.71	3.19	3.19	Same	Same
2597	2597;A3:2597:44-211:44-267:+	13565	A3	6.71	6.71	5.08	5.08	Same	Same
2597	2597;A3:2597:44-225:44-267:+	13565	A3	3.19	3.19	5.08	5.08	Same	Same
25984	25984;A3:25984:44-205:44-264:+	25281	A3	9.74	9.74	7.22	7.22	Same	Same
25986	25986;A3:25986:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
2598	2598;A3:2598:44-198:44-219:+	54	A3	2.12	2.12	7.27	7.27	Same	Same
25991	25991;A3:25991:44-214:44-228:+	23090	A3	3.89	3.89	-0.07	-0.07	Same	Same
25991	25991;A3:25991:44-214:44-225:+	23090	A3	3.89	3.89	-2.74	-2.74	Same	Same
25991	25991;A3:25991:44-225:44-228:+	23090	A3	-2.74	-2.74	-0.07	-0.07	Same	Same
25993	25993;A3:25993:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
25994	25994;A3:25994:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-12.63	Same	Same
2599	2599;A3:2599:44-231:44-252:+	21970	A3	10.95	10.95	-1.53	-9.9	Same	Destroyed
2599	2599;A3:2599:44-167:44-231:+	21970	A3	2.19	2.19	10.95	10.95	Same	Same
2599	2599;A3:2599:44-167:44-252:+	21970	A3	2.19	2.19	-1.53	-9.9	Same	Destroyed
259	259;A3:259:44-208:44-243:+	28701	A3	3.74	3.74	6.12	6.12	Same	Same
25	25;A3:25:44-169:44-227:+	32534	A3	6.6	6.6	4.98	4.98	Same	Same
26000	26000;A3:26000:44-210:44-226:+	19313	A3	5.75	5.75	0.12	0.12	Same	Same
26004	26004;A3:26004:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
26008	26008;A3:26008:44-220:44-246:+	24976	A3	8.93	8.93	-4.26	-3.43	Same	Same
26010	26010;A3:26010:44-240:44-253:+	33292	A3	8.44	8.44	1.71	1.71	Same	Same
26013	26013;A3:26013:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
26015	26015;A3:26015:44-161:44-256:+	12577	A3	6.63	6.63	4.78	4.38	Same	Same
26015	26015;A3:26015:44-158:44-256:+	12577	A3	9.48	9.48	4.78	4.38	Same	Same
26015	26015;A3:26015:44-158:44-161:+	12577	A3	9.48	9.48	6.63	6.63	Same	Same
26017	26017;A3:26017:44-208:44-237:+	9442	A3	3.48	3.48	4.91	4.91	Same	Same
26017	26017;A3:26017:44-208:44-213:+	9442	A3	3.48	3.48	-0.68	-0.68	Same	Same
26017	26017;A3:26017:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
26019	26019;A3:26019:44-166:44-221:+	26553	A3	5.87	5.87	8.81	8.81	Same	Same
26019	26019;A3:26019:44-166:44-203:+	26553	A3	5.87	5.87	0.01	0.01	Same	Same
26019	26019;A3:26019:44-203:44-221:+	26553	A3	0.01	0.01	8.81	8.81	Same	Same
2601	2601;A3:2601:44-221:44-230:+	2601	A3	4.91	4.91	-2.13	-2.13	Same	Same
2601	2601;A3:2601:44-192:44-221:+	2601	A3	3.48	3.48	4.91	4.91	Same	Same
2601	2601;A3:2601:44-192:44-230:+	2601	A3	3.48	3.48	-2.13	-2.13	Same	Same
2601	2601;A3:2601:44-192:44-197:+	2601	A3	3.48	3.48	-0.68	-0.68	Same	Same
2601	2601;A3:2601:44-197:44-221:+	2601	A3	-0.68	-0.68	4.91	4.91	Same	Same
2601	2601;A3:2601:44-197:44-230:+	2601	A3	-0.68	-0.68	-2.13	-2.13	Same	Same
26020	26020;A3:26020:44-209:44-214:+	20011	A3	9.07	9.07	0.38	0.38	Same	Same
26020	26020;A3:26020:44-209:44-241:+	20011	A3	9.07	9.07	-10.27	-10.27	Same	Same
26020	26020;A3:26020:44-214:44-241:+	20011	A3	0.38	0.38	-10.27	-10.27	Same	Same
26021	26021;A3:26021:44-186:44-262:+	18615	A3	5.03	5.03	8.23	5.65	Same	Same
26022	26022;A3:26022:44-210:44-225:+	14607	A3	0.93	0.93	-7.07	-2.89	Same	Same
26022	26022;A3:26022:44-210:44-236:+	14607	A3	0.93	0.93	-6.18	-3.34	Same	Same
26022	26022;A3:26022:44-225:44-236:+	14607	A3	-7.07	-2.89	-6.18	-3.34	Same	Same
26024	26024;A3:26024:44-164:44-253:+	10145	A3	6.42	6.42	6.95	8.14	Same	Same
26025	26025;A3:26025:44-210:44-234:+	10874	A3	0.82	0.82	7.85	5.91	Same	Same
26025	26025;A3:26025:44-195:44-234:+	10874	A3	7.52	7.52	7.85	5.91	Same	Same
26025	26025;A3:26025:44-195:44-210:+	10874	A3	7.52	7.52	0.82	0.82	Same	Same
26026	26026;A3:26026:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
26029	26029;A3:26029:44-205:44-216:+	28873	A3	9.61	8.68	-0.41	-0.9	Same	Same
26029	26029;A3:26029:44-160:44-205:+	28873	A3	8.31	8.31	9.61	8.68	Same	Same
26029	26029;A3:26029:44-160:44-216:+	28873	A3	8.31	8.31	-0.41	-0.9	Same	Same
2602	2602;A3:2602:44-132:44-227:+	11733	A3	5.87	5.87	6.9	6.9	Same	Same
2602	2602;A3:2602:44-132:44-176:+	11733	A3	5.87	5.87	-2.92	-2.92	Same	Same
2602	2602;A3:2602:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
26031	26031;A3:26031:44-206:44-238:+	17483	A3	6.21	5.08	0.4	0.4	Same	Same
26031	26031;A3:26031:44-206:44-265:+	17483	A3	6.21	5.08	0.47	0.47	Same	Same
26031	26031;A3:26031:44-206:44-251:+	17483	A3	6.21	5.08	-3.84	-3.84	Same	Same
26031	26031;A3:26031:44-238:44-265:+	17483	A3	0.4	0.4	0.47	0.47	Same	Same
26031	26031;A3:26031:44-238:44-251:+	17483	A3	0.4	0.4	-3.84	-3.84	Same	Same
26031	26031;A3:26031:44-251:44-265:+	17483	A3	-3.84	-3.84	0.47	0.47	Same	Same
26032	26032;A3:26032:44-231:44-235:+	23272	A3	1.71	1.71	0.37	0.37	Same	Same
26034	26034;A3:26034:44-181:44-253:+	10145	A3	2.05	2.05	6.95	6.74	Same	Same
26034	26034;A3:26034:44-164:44-253:+	10145	A3	6.42	6.42	6.95	6.74	Same	Same
26034	26034;A3:26034:44-164:44-181:+	10145	A3	6.42	6.42	2.05	2.05	Same	Same
26035	26035;A3:26035:44-210:44-226:+	19313	A3	5.75	5.75	0.12	0.12	Same	Same
26036	26036;A3:26036:44-213:44-217:+	26693	A3	9.46	9.46	-4.62	-4.62	Same	Same
26036	26036;A3:26036:44-168:44-213:+	26693	A3	11.81	11.81	9.46	9.46	Same	Same
26036	26036;A3:26036:44-168:44-217:+	26693	A3	11.81	11.81	-4.62	-4.62	Same	Same
26037	26037;A3:26037:44-160:44-218:+	15036	A3	3.0	3.0	7.24	7.24	Same	Same
2603	2603;A3:2603:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
26041	26041;A3:26041:44-171:44-205:+	4123	A3	5.23	5.23	6.2	5.53	Same	Same
26042	26042;A3:26042:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
26044	26044;A3:26044:44-234:44-237:+	7280	A3	6.84	6.84	3.47	3.47	Same	Same
26050	26050;A3:26050:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
26051	26051;A3:26051:44-188:44-205:+	18111	A3	3.39	3.39	6.36	6.36	Same	Same
26053	26053;A3:26053:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
26056	26056;A3:26056:44-213:44-217:+	26693	A3	9.46	9.46	-4.62	-4.62	Same	Same
26056	26056;A3:26056:44-168:44-213:+	26693	A3	11.81	11.81	9.46	9.46	Same	Same
26056	26056;A3:26056:44-168:44-217:+	26693	A3	11.81	11.81	-4.62	-4.62	Same	Same
2605	2605;A3:2605:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
2605	2605;A3:2605:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
2605	2605;A3:2605:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
26060	26060;A3:26060:44-169:44-227:+	32534	A3	6.6	6.6	4.98	4.98	Same	Same
26064	26064;A3:26064:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
26065	26065;A3:26065:44-231:44-252:+	21970	A3	10.95	10.95	-1.53	-3.0	Same	Same
26065	26065;A3:26065:44-167:44-231:+	21970	A3	2.19	2.19	10.95	10.95	Same	Same
26065	26065;A3:26065:44-167:44-252:+	21970	A3	2.19	2.19	-1.53	-3.0	Same	Same
26069	26069;A3:26069:44-205:44-216:+	3930	A3	11.49	11.29	-15.99	-15.99	Same	Same
2606	2606;A3:2606:44-132:44-253:+	10145	A3	5.87	5.87	6.95	5.76	Same	Same
2606	2606;A3:2606:44-132:44-181:+	10145	A3	5.87	5.87	2.05	2.05	Same	Same
2606	2606;A3:2606:44-132:44-164:+	10145	A3	5.87	5.87	6.42	6.42	Same	Same
2606	2606;A3:2606:44-181:44-253:+	10145	A3	2.05	2.05	6.95	5.76	Same	Same
2606	2606;A3:2606:44-164:44-253:+	10145	A3	6.42	6.42	6.95	5.76	Same	Same
2606	2606;A3:2606:44-164:44-181:+	10145	A3	6.42	6.42	2.05	2.05	Same	Same
26072	26072;A3:26072:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
26072	26072;A3:26072:44-201:44-248:+	27200	A3	-3.25	-3.25	0.08	0.08	Same	Same
26072	26072;A3:26072:44-201:44-250:+	27200	A3	-3.25	-3.25	-11.85	-11.85	Same	Same
26072	26072;A3:26072:44-201:44-213:+	27200	A3	-3.25	-3.25	1.86	1.86	Same	Same
26072	26072;A3:26072:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
26072	26072;A3:26072:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
26076	26076;A3:26076:44-231:44-241:+	26076	A3	4.35	4.35	2.22	2.22	Same	Same
26077	26077;A3:26077:44-209:44-214:+	29422	A3	13.62	13.62	4.16	4.16	Same	Same
26077	26077;A3:26077:44-209:44-252:+	29422	A3	13.62	13.62	5.37	5.37	Same	Same
26077	26077;A3:26077:44-214:44-252:+	29422	A3	4.16	4.16	5.37	5.37	Same	Same
26078	26078;A3:26078:44-205:44-212:+	14858	A3	7.1	7.1	0.48	0.48	Same	Same
26079	26079;A3:26079:44-209:44-269:+	16137	A3	3.1	3.1	1.13	1.13	Same	Same
26079	26079;A3:26079:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
26079	26079;A3:26079:44-230:44-269:+	16137	A3	3.79	3.79	1.13	1.13	Same	Same
26080	26080;A3:26080:44-214:44-250:+	23841	A3	10.89	10.89	-1.4	6.9	Same	Same
26080	26080;A3:26080:44-191:44-214:+	23841	A3	2.43	2.43	10.89	10.89	Same	Same
26080	26080;A3:26080:44-191:44-250:+	23841	A3	2.43	2.43	-1.4	6.9	Same	Same
26081	26081;A3:26081:44-205:44-208:+	23600	A3	6.84	6.84	3.47	3.47	Same	Same
26086	26086;A3:26086:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
26089	26089;A3:26089:44-205:44-214:+	5345	A3	9.6	9.6	-1.9	-1.9	Same	Same
26089	26089;A3:26089:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
26089	26089;A3:26089:44-206:44-214:+	5345	A3	-9.77	-9.77	-1.9	-1.9	Same	Same
26090	26090;A3:26090:44-205:44-237:+	18755	A3	8.45	8.45	-1.76	-1.76	Same	Same
26090	26090;A3:26090:44-205:44-216:+	18755	A3	8.45	8.45	2.1	2.1	Same	Same
26090	26090;A3:26090:44-216:44-237:+	18755	A3	2.1	2.1	-1.76	-1.76	Same	Same
26096	26096;A3:26096:44-272:44-284:+	8595	A3	8.9	8.9	-17.85	-17.85	Same	Same
26096	26096;A3:26096:44-272:44-276:+	8595	A3	8.9	8.9	-25.32	-25.32	Same	Same
26096	26096;A3:26096:44-276:44-284:+	8595	A3	-25.32	-25.32	-17.85	-17.85	Same	Same
26097	26097;A3:26097:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
26101	26101;A3:26101:44-206:44-223:+	29291	A3	3.47	3.47	9.26	9.26	Same	Same
26101	26101;A3:26101:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
26101	26101;A3:26101:44-162:44-206:+	29291	A3	5.13	5.13	3.47	3.47	Same	Same
26103	26103;A3:26103:44-279:44-284:+	25757	A3	10.49	10.49	-15.02	-15.02	Same	Same
26103	26103;A3:26103:44-279:44-280:+	25757	A3	10.49	10.49	-9.33	-9.33	Same	Same
26103	26103;A3:26103:44-279:44-281:+	25757	A3	10.49	10.49	-16.15	-16.15	Same	Same
26103	26103;A3:26103:44-280:44-284:+	25757	A3	-9.33	-9.33	-15.02	-15.02	Same	Same
26103	26103;A3:26103:44-280:44-281:+	25757	A3	-9.33	-9.33	-16.15	-16.15	Same	Same
26103	26103;A3:26103:44-281:44-284:+	25757	A3	-16.15	-16.15	-15.02	-15.02	Same	Same
26105	26105;A3:26105:44-166:44-213:+	30615	A3	7.32	7.32	13.21	13.21	Same	Same
26106	26106;A3:26106:44-198:44-230:+	6688	A3	6.74	9.28	7.98	7.98	Same	Same
2610	2610;A3:2610:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
26110	26110;A3:26110:44-166:44-213:+	30615	A3	7.32	7.32	13.21	13.21	Same	Same
26112	26112;A3:26112:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
26112	26112;A3:26112:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	-2.54	Same	Same
26112	26112;A3:26112:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	-2.54	Same	Same
26115	26115;A3:26115:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
26117	26117;A3:26117:44-207:44-211:+	1987	A3	8.82	5.5	6.55	4.65	Same	Same
26117	26117;A3:26117:44-159:44-207:+	1987	A3	10.11	10.11	8.82	5.5	Same	Same
26117	26117;A3:26117:44-159:44-211:+	1987	A3	10.11	10.11	6.55	4.65	Same	Same
26118	26118;A3:26118:44-162:44-228:+	21227	A3	9.78	9.78	7.64	7.64	Same	Same
26119	26119;A3:26119:44-161:44-256:+	12577	A3	6.63	6.63	4.78	5.02	Same	Same
26119	26119;A3:26119:44-158:44-256:+	12577	A3	9.48	9.48	4.78	5.02	Same	Same
26119	26119;A3:26119:44-158:44-161:+	12577	A3	9.48	9.48	6.63	6.63	Same	Same
26121	26121;A3:26121:44-212:44-229:+	3543	A3	9.75	9.75	6.25	6.25	Same	Same
26122	26122;A3:26122:44-191:44-226:+	28748	A3	1.86	1.86	0.08	0.08	Same	Same
26128	26128;A3:26128:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
26130	26130;A3:26130:44-213:44-251:+	28046	A3	9.58	9.58	-2.23	-2.23	Same	Same
26133	26133;A3:26133:44-163:44-205:+	20600	A3	5.69	5.69	10.83	10.83	Same	Same
26135	26135;A3:26135:44-207:44-211:+	1987	A3	8.82	6.67	6.55	4.92	Same	Same
26135	26135;A3:26135:44-159:44-207:+	1987	A3	10.11	10.11	8.82	6.67	Same	Same
26135	26135;A3:26135:44-159:44-211:+	1987	A3	10.11	10.11	6.55	4.92	Same	Same
26137	26137;A3:26137:44-163:44-205:+	20600	A3	5.69	5.69	10.83	10.83	Same	Same
26138	26138;A3:26138:44-193:44-231:+	4233	A3	4.99	4.99	2.15	2.15	Same	Same
2613	2613;A3:2613:44-161:44-228:+	22223	A3	10.3	10.3	13.0	12.82	Same	Same
26141	26141;A3:26141:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
26144	26144;A3:26144:44-207:44-224:+	8154	A3	7.52	7.52	-13.49	-14.67	Same	Same
26144	26144;A3:26144:44-207:44-249:+	8154	A3	7.52	7.52	-20.99	-20.99	Same	Same
26144	26144;A3:26144:44-224:44-249:+	8154	A3	-13.49	-14.67	-20.99	-20.99	Same	Same
26144	26144;A3:26144:44-161:44-207:+	8154	A3	7.89	7.89	7.52	7.52	Same	Same
26144	26144;A3:26144:44-161:44-224:+	8154	A3	7.89	7.89	-13.49	-14.67	Same	Same
26144	26144;A3:26144:44-161:44-249:+	8154	A3	7.89	7.89	-20.99	-20.99	Same	Same
26149	26149;A3:26149:44-209:44-266:+	15458	A3	11.55	11.55	3.35	3.35	Same	Same
26149	26149;A3:26149:44-209:44-225:+	15458	A3	11.55	11.55	7.43	7.43	Same	Same
26149	26149;A3:26149:44-160:44-209:+	15458	A3	8.08	8.08	11.55	11.55	Same	Same
26149	26149;A3:26149:44-160:44-266:+	15458	A3	8.08	8.08	3.35	3.35	Same	Same
26149	26149;A3:26149:44-160:44-225:+	15458	A3	8.08	8.08	7.43	7.43	Same	Same
26149	26149;A3:26149:44-225:44-266:+	15458	A3	7.43	7.43	3.35	3.35	Same	Same
2614	2614;A3:2614:44-215:44-226:+	14030	A3	8.45	7.66	2.1	2.1	Same	Same
