group_id	event_id	ref_id	event_type	long_5SS_ref_maxEntScan	long_5SS_var_maxEntScan	short_5SS_ref_maxEntScan	short_5SS_var_maxEntScan	long_5SS_status	short_5SS_status
24814	24814;A5:24814:318-1004:293-1004:+	7277	A5	-1.95	-1.95	-32.27	-32.27	Same	Same
24825	24825;A5:24825:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
24838	24838;A5:24838:305-1004:294-1004:+	20679	A5	11.08	11.08	-16.92	-16.92	Same	Same
24849	24849;A5:24849:44-159:28-159:+	1987	A5	8.08	8.08	6.13	6.13	Same	Same
24878	24878;A5:24878:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
24885	24885;A5:24885:319-1004:274-1004:+	16104	A5	1.31	1.31	6.51	6.51	Same	Same
24899	24899;A5:24899:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
24910	24910;A5:24910:44-205:28-205:+	30103	A5	8.08	8.08	6.13	6.13	Same	Same
24958	24958;A5:24958:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
24965	24965;A5:24965:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
24969	24969;A5:24969:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
24971	24971;A5:24971:44-237:28-237:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
24971	24971;A5:24971:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
24982	24982;A5:24982:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
24990	24990;A5:24990:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
24996	24996;A5:24996:44-209:28-209:+	16137	A5	8.08	8.08	6.13	6.13	Same	Same
25026	25026;A5:25026:44-228:28-228:+	22223	A5	8.08	8.08	6.13	6.13	Same	Same
25030	25030;A5:25030:303-1004:275-1004:+	18881	A5	9.79	9.79	8.4	8.4	Same	Same
25038	25038;A5:25038:305-1004:221-1004:+	3817	A5	7.46	7.46	6.06	6.06	Same	Same
25049	25049;A5:25049:44-217:28-217:+	12693	A5	8.08	8.08	6.13	6.13	Same	Same
25057	25057;A5:25057:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
25060	25060;A5:25060:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
25066	25066;A5:25066:44-159:28-159:+	1987	A5	8.08	8.08	6.13	6.13	Same	Same
25074	25074;A5:25074:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
25079	25079;A5:25079:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25079	25079;A5:25079:44-166:28-166:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25080	25080;A5:25080:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
25083	25083;A5:25083:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25088	25088;A5:25088:301-1004:262-1004:+	7483	A5	6.93	6.93	1.91	1.91	Same	Same
25088	25088;A5:25088:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25088	25088;A5:25088:312-1004:301-1004:+	7483	A5	4.81	4.81	6.93	6.93	Same	Same
25098	25098;A5:25098:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
25152	25152;A5:25152:48-214:44-214:+	29422	A5	-0.86	-0.86	8.08	8.08	Same	Same
25155	25155;A5:25155:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
25171	25171;A5:25171:44-212:28-212:+	14612	A5	8.08	8.08	6.13	6.13	Same	Same
25185	25185;A5:25185:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25186	25186;A5:25186:311-1004:294-1004:+	5675	A5	-2.63	-1.28	5.67	5.67	Same	Same
25188	25188;A5:25188:44-276:28-276:+	27957	A5	8.08	8.08	6.13	6.13	Same	Same
25201	25201;A5:25201:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25203	25203;A5:25203:44-189:28-189:+	23687	A5	8.08	8.08	6.13	6.13	Same	Same
25207	25207;A5:25207:44-214:28-214:+	13913	A5	8.08	8.08	6.13	6.13	Same	Same
25239	25239;A5:25239:290-1003:252-1003:+	2702	A5	9.49	9.49	-6.6	7.34	Same	Same
25243	25243;A5:25243:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25246	25246;A5:25246:44-240:28-240:+	33292	A5	8.08	8.08	6.13	6.13	Same	Same
25249	25249;A5:25249:44-220:28-220:+	5970	A5	8.08	8.08	6.13	6.13	Same	Same
2524	2524;A5:2524:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
25251	25251;A5:25251:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25265	25265;A5:25265:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
25300	25300;A5:25300:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25318	25318;A5:25318:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
25355	25355;A5:25355:315-1003:296-1003:+	32481	A5	-1.84	-1.84	5.73	5.73	Same	Same
25385	25385;A5:25385:268-1004:251-1004:+	11151	A5	-28.26	-28.26	0.99	0.99	Same	Same
25396	25396;A5:25396:48-214:44-214:+	29422	A5	-0.86	-0.86	8.08	8.08	Same	Same
25414	25414;A5:25414:44-219:28-219:+	2354	A5	8.08	8.08	6.13	6.13	Same	Same
25426	25426;A5:25426:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
25447	25447;A5:25447:310-1004:296-1004:+	32761	A5	1.89	1.89	6.49	6.49	Same	Same
25452	25452;A5:25452:44-205:28-205:+	5675	A5	8.08	8.08	6.13	6.13	Same	Same
25459	25459;A5:25459:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
2546	2546;A5:2546:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25476	25476;A5:25476:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
25515	25515;A5:25515:299-1004:284-1004:+	4286	A5	-1.41	-1.41	1.6	1.6	Same	Same
25519	25519;A5:25519:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
25536	25536;A5:25536:303-1004:275-1004:+	18881	A5	9.79	9.79	8.4	8.4	Same	Same
25538	25538;A5:25538:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25549	25549;A5:25549:44-225:28-225:+	28045	A5	8.08	8.08	6.13	6.13	Same	Same
25556	25556;A5:25556:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
25567	25567;A5:25567:303-1004:240-1004:+	19880	A5	2.37	2.37	7.46	7.46	Same	Same
25577	25577;A5:25577:44-215:28-215:+	31842	A5	8.08	8.08	6.13	6.13	Same	Same
25587	25587;A5:25587:44-209:28-209:+	16137	A5	8.08	8.08	6.13	6.13	Same	Same
25599	25599;A5:25599:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
255	255;A5:255:48-214:44-214:+	20011	A5	-0.86	-0.86	8.08	8.08	Same	Same
25608	25608;A5:25608:48-214:44-214:+	20011	A5	-0.86	-0.86	8.08	8.08	Same	Same
2565	2565;A5:2565:315-1003:296-1003:+	32481	A5	-1.84	-1.84	5.73	5.73	Same	Same
25662	25662;A5:25662:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25664	25664;A5:25664:48-214:44-214:+	29422	A5	-0.86	-0.86	8.08	8.08	Same	Same
25677	25677;A5:25677:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
25685	25685;A5:25685:44-159:28-159:+	1987	A5	8.08	8.08	6.13	6.13	Same	Same
25686	25686;A5:25686:44-240:28-240:+	33292	A5	8.08	8.08	6.13	6.13	Same	Same
25689	25689;A5:25689:44-207:28-207:+	29517	A5	8.08	8.08	6.13	6.13	Same	Same
25691	25691;A5:25691:311-1004:294-1004:+	5675	A5	-2.63	2.13	5.67	5.67	Same	Same
2571	2571;A5:2571:44-228:28-228:+	15650	A5	8.08	8.08	6.13	6.13	Same	Same
25732	25732;A5:25732:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25738	25738;A5:25738:44-206:28-206:+	21421	A5	8.08	8.08	6.13	6.13	Same	Same
25795	25795;A5:25795:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25800	25800;A5:25800:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
25813	25813;A5:25813:305-1004:221-1004:+	3817	A5	7.46	7.46	6.06	6.06	Same	Same
25816	25816;A5:25816:302-1003:283-1003:+	29517	A5	10.86	10.86	-0.92	-0.92	Same	Same
25839	25839;A5:25839:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
2584	2584;A5:2584:310-1004:296-1004:+	32761	A5	1.89	1.89	6.49	6.49	Same	Same
2585	2585;A5:2585:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
25891	25891;A5:25891:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
25917	25917;A5:25917:44-211:28-211:+	366	A5	8.08	8.08	6.13	6.13	Same	Same
2595	2595;A5:2595:303-1004:281-1004:+	30306	A5	-12.67	3.7	6.03	6.03	Created	Same
25962	25962;A5:25962:44-231:28-231:+	26076	A5	8.08	8.08	6.13	6.13	Same	Same
25972	25972;A5:25972:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
25975	25975;A5:25975:44-231:28-231:+	26076	A5	8.08	8.08	6.13	6.13	Same	Same
25990	25990;A5:25990:44-246:28-246:+	28888	A5	8.08	8.08	6.13	6.13	Same	Same
25996	25996;A5:25996:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
25997	25997;A5:25997:44-207:28-207:+	29517	A5	8.08	8.08	6.13	6.13	Same	Same
26002	26002;A5:26002:310-1004:296-1004:+	32761	A5	1.89	1.89	6.49	6.49	Same	Same
26017	26017;A5:26017:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
26029	26029;A5:26029:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
26030	26030;A5:26030:44-240:28-240:+	33292	A5	8.08	8.08	6.13	6.13	Same	Same
26031	26031;A5:26031:44-206:28-206:+	17483	A5	8.08	8.08	6.13	6.13	Same	Same
26045	26045;A5:26045:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
2604	2604;A5:2604:270-1004:264-1004:+	2437	A5	-3.61	9.14	1.6	1.6	Same	Same
26054	26054;A5:26054:44-205:28-205:+	22912	A5	8.08	8.08	6.13	6.13	Same	Same
26076	26076;A5:26076:44-231:28-231:+	26076	A5	8.08	8.08	6.13	6.13	Same	Same
26085	26085;A5:26085:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
2610	2610;A5:2610:317-1004:261-1004:+	28384	A5	2.36	2.36	9.49	5.42	Same	Same
26124	26124;A5:26124:319-1004:274-1004:+	16104	A5	1.31	1.31	6.51	6.51	Same	Same
26131	26131;A5:26131:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
26144	26144;A5:26144:44-207:28-207:+	8154	A5	8.08	8.08	6.13	6.13	Same	Same
26150	26150;A5:26150:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26160	26160;A5:26160:44-231:28-231:+	26076	A5	8.08	8.08	6.13	6.13	Same	Same
26161	26161;A5:26161:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26177	26177;A5:26177:319-1004:274-1004:+	16104	A5	1.31	1.31	6.51	6.51	Same	Same
26233	26233;A5:26233:44-205:40-205:+	22912	A5	8.08	8.08	-0.9	-0.9	Same	Same
26234	26234;A5:26234:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26235	26235;A5:26235:319-1004:274-1004:+	16104	A5	1.31	1.31	6.51	6.51	Same	Same
26254	26254;A5:26254:44-240:28-240:+	33292	A5	8.08	8.08	6.13	6.13	Same	Same
26266	26266;A5:26266:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
2627	2627;A5:2627:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
26295	26295;A5:26295:44-228:28-228:+	15650	A5	8.08	8.08	6.13	6.13	Same	Same
26330	26330;A5:26330:44-206:28-206:+	17483	A5	8.08	8.08	6.13	6.13	Same	Same
26392	26392;A5:26392:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
26430	26430;A5:26430:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
26433	26433;A5:26433:44-207:28-207:+	1987	A5	8.08	8.08	6.13	6.13	Same	Same
26435	26435;A5:26435:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
26439	26439;A5:26439:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
26449	26449;A5:26449:44-207:28-207:+	1684	A5	8.08	8.08	6.13	6.13	Same	Same
26454	26454;A5:26454:290-1003:252-1003:+	2702	A5	9.49	9.49	-6.6	-6.6	Same	Same
26475	26475;A5:26475:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
26476	26476;A5:26476:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26487	26487;A5:26487:44-215:28-215:+	31842	A5	8.08	8.08	6.13	6.13	Same	Same
26492	26492;A5:26492:311-1003:287-1003:+	4081	A5	4.69	4.69	6.34	6.34	Same	Same
26502	26502;A5:26502:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
26504	26504;A5:26504:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
26507	26507;A5:26507:44-205:28-205:+	16724	A5	8.08	8.08	6.13	6.13	Same	Same
26509	26509;A5:26509:44-207:28-207:+	8154	A5	8.08	8.08	6.13	6.13	Same	Same
26515	26515;A5:26515:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26522	26522;A5:26522:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26532	26532;A5:26532:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
26555	26555;A5:26555:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
26574	26574;A5:26574:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
2658	2658;A5:2658:303-1004:240-1004:+	19880	A5	2.37	2.37	7.46	-7.1	Same	Same
26618	26618;A5:26618:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26664	26664;A5:26664:311-1003:287-1003:+	4081	A5	4.69	4.69	6.34	6.34	Same	Same
26680	26680;A5:26680:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26681	26681;A5:26681:48-214:44-214:+	29422	A5	-0.86	-0.86	8.08	8.08	Same	Same
26720	26720;A5:26720:44-207:28-207:+	1987	A5	8.08	8.08	6.13	6.13	Same	Same
26732	26732;A5:26732:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
26737	26737;A5:26737:276-1004:251-1004:+	3930	A5	9.49	9.49	-0.27	-0.27	Same	Same
26751	26751;A5:26751:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26762	26762;A5:26762:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
26765	26765;A5:26765:44-205:28-205:+	16724	A5	8.08	8.08	6.13	6.13	Same	Same
26778	26778;A5:26778:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
26805	26805;A5:26805:317-1004:261-1004:+	28384	A5	2.36	2.36	9.49	5.96	Same	Same
26811	26811;A5:26811:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26847	26847;A5:26847:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26848	26848;A5:26848:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
26867	26867;A5:26867:299-1004:284-1004:+	4286	A5	-1.41	-1.41	1.6	1.6	Same	Same
26876	26876;A5:26876:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26878	26878;A5:26878:303-1004:240-1004:+	19880	A5	2.37	2.37	7.46	7.46	Same	Same
26881	26881;A5:26881:44-210:28-210:+	28313	A5	8.08	8.08	6.13	6.13	Same	Same
26899	26899;A5:26899:44-256:28-256:+	12577	A5	8.08	8.08	6.13	6.13	Same	Same
26911	26911;A5:26911:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
26917	26917;A5:26917:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
26922	26922;A5:26922:319-1004:274-1004:+	16104	A5	1.31	1.31	6.51	6.51	Same	Same
26934	26934;A5:26934:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26939	26939;A5:26939:44-256:28-256:+	12577	A5	8.08	8.08	6.13	6.13	Same	Same
26942	26942;A5:26942:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
26950	26950;A5:26950:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
26953	26953;A5:26953:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
26968	26968;A5:26968:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
26970	26970;A5:26970:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26975	26975;A5:26975:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
26983	26983;A5:26983:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
26990	26990;A5:26990:44-226:28-226:+	19313	A5	8.08	8.08	6.13	6.13	Same	Same
26991	26991;A5:26991:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
26999	26999;A5:26999:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
27000	27000;A5:27000:44-237:28-237:+	30306	A5	8.08	8.08	6.13	6.13	Same	Same
27003	27003;A5:27003:44-206:28-206:+	17483	A5	8.08	8.08	6.13	6.13	Same	Same
27032	27032;A5:27032:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
27037	27037;A5:27037:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27041	27041;A5:27041:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
27052	27052;A5:27052:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27058	27058;A5:27058:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27120	27120;A5:27120:317-1004:261-1004:+	28384	A5	2.36	2.36	9.49	-3.53	Same	Same
27127	27127;A5:27127:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
27131	27131;A5:27131:44-219:28-219:+	21478	A5	8.08	8.08	6.13	6.13	Same	Same
27140	27140;A5:27140:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27143	27143;A5:27143:44-206:28-206:+	17483	A5	8.08	8.08	6.13	6.13	Same	Same
27169	27169;A5:27169:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27175	27175;A5:27175:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27180	27180;A5:27180:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27209	27209;A5:27209:44-206:28-206:+	16599	A5	8.08	8.08	6.13	6.13	Same	Same
27223	27223;A5:27223:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
27234	27234;A5:27234:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
27238	27238;A5:27238:44-231:28-231:+	26076	A5	8.08	8.08	6.13	6.13	Same	Same
27244	27244;A5:27244:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
27277	27277;A5:27277:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27284	27284;A5:27284:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
27285	27285;A5:27285:305-1004:246-1004:+	3817	A5	7.46	7.46	-5.95	-5.95	Same	Same
27293	27293;A5:27293:44-237:28-237:+	30306	A5	8.08	8.08	6.13	6.13	Same	Same
2729	2729;A5:2729:303-1004:240-1004:+	19880	A5	2.37	2.37	7.46	7.46	Same	Same
27323	27323;A5:27323:44-214:28-214:+	32761	A5	8.08	8.08	6.13	6.13	Same	Same
27342	27342;A5:27342:276-1004:251-1004:+	3930	A5	9.49	9.49	-0.27	-0.27	Same	Same
27359	27359;A5:27359:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27361	27361;A5:27361:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27365	27365;A5:27365:311-1003:287-1003:+	4081	A5	4.69	4.69	6.34	6.34	Same	Same
27366	27366;A5:27366:303-1004:240-1004:+	19880	A5	2.37	2.37	7.46	7.46	Same	Same
27387	27387;A5:27387:294-1004:284-1004:+	4286	A5	-10.65	-2.15	1.6	1.6	Created	Same
27387	27387;A5:27387:294-1004:290-1004:+	4286	A5	-10.65	-2.15	-3.61	5.0	Created	Same
27387	27387;A5:27387:290-1004:284-1004:+	4286	A5	-3.61	5.0	1.6	1.6	Same	Same
27390	27390;A5:27390:44-209:28-209:+	28769	A5	8.08	8.08	6.13	6.13	Same	Same
27425	27425;A5:27425:44-205:28-205:+	28873	A5	8.08	8.08	6.13	6.13	Same	Same
27437	27437;A5:27437:44-219:28-219:+	2702	A5	8.08	8.08	6.13	6.13	Same	Same
27437	27437;A5:27437:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
27447	27447;A5:27447:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
27452	27452;A5:27452:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27458	27458;A5:27458:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
27480	27480;A5:27480:44-211:28-211:+	33231	A5	8.08	8.08	6.13	6.13	Same	Same
27481	27481;A5:27481:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27494	27494;A5:27494:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
274	274;A5:274:302-1004:297-1004:+	27147	A5	2.69	2.69	-6.88	-6.88	Same	Same
27523	27523;A5:27523:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27535	27535;A5:27535:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27543	27543;A5:27543:44-207:28-207:+	8154	A5	8.08	8.08	6.13	6.13	Same	Same
27560	27560;A5:27560:44-253:28-253:+	26703	A5	8.08	8.08	6.13	6.13	Same	Same
2756	2756;A5:2756:44-227:28-227:+	17269	A5	8.08	8.08	6.13	6.13	Same	Same
27575	27575;A5:27575:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27643	27643;A5:27643:318-1004:305-1004:+	7277	A5	-1.95	-1.95	-1.06	-1.06	Same	Same
2764	2764;A5:2764:44-219:28-219:+	2354	A5	8.08	8.08	6.13	6.13	Same	Same
27656	27656;A5:27656:44-243:28-243:+	9613	A5	8.08	8.08	6.13	6.13	Same	Same
27669	27669;A5:27669:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
27670	27670;A5:27670:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27706	27706;A5:27706:44-228:28-228:+	22223	A5	8.08	8.08	6.13	6.13	Same	Same
27720	27720;A5:27720:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
27754	27754;A5:27754:290-1003:265-1003:+	2702	A5	9.49	9.49	-0.27	-0.27	Same	Same
27758	27758;A5:27758:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27762	27762;A5:27762:48-240:44-240:+	33292	A5	-0.86	-0.86	8.08	8.08	Same	Same
2776	2776;A5:2776:276-1004:251-1004:+	3930	A5	9.49	9.49	-0.27	-0.27	Same	Same
27775	27775;A5:27775:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
27789	27789;A5:27789:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
2778	2778;A5:2778:44-219:28-219:+	2354	A5	8.08	8.08	6.13	6.13	Same	Same
2779	2779;A5:2779:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
27813	27813;A5:27813:274-1004:218-1004:+	14858	A5	10.24	10.24	2.02	9.11	Same	Same
27839	27839;A5:27839:312-1004:262-1004:+	7483	A5	4.81	4.81	1.91	1.91	Same	Same
27859	27859;A5:27859:310-1004:296-1004:+	32761	A5	1.89	1.89	6.49	6.49	Same	Same
27884	27884;A5:27884:44-245:28-245:+	7511	A5	8.08	8.08	6.13	6.13	Same	Same
27885	27885;A5:27885:44-208:28-208:+	28701	A5	8.08	8.08	6.13	6.13	Same	Same
27887	27887;A5:27887:44-214:40-214:+	2081	A5	8.08	8.08	-0.9	-0.9	Same	Same
2789	2789;A5:2789:305-1004:253-1004:+	13476	A5	8.56	8.56	9.1	9.1	Same	Same
27911	27911;A5:27911:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27926	27926;A5:27926:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
27933	27933;A5:27933:44-205:28-205:+	16724	A5	8.08	8.08	6.13	6.13	Same	Same
27943	27943;A5:27943:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
27946	27946;A5:27946:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
27990	27990;A5:27990:44-212:28-212:+	5371	A5	8.08	8.08	6.13	6.13	Same	Same
28001	28001;A5:28001:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
28002	28002;A5:28002:44-213:28-213:+	9442	A5	8.08	8.08	6.13	6.13	Same	Same
28005	28005;A5:28005:254-1004:249-1004:+	1014	A5	-8.95	7.79	3.14	3.14	Same	Same
28013	28013;A5:28013:44-207:28-207:+	29517	A5	8.08	8.08	6.13	6.13	Same	Same
28014	28014;A5:28014:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
28064	28064;A5:28064:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
28074	28074;A5:28074:290-1004:280-1004:+	1853	A5	-11.26	-11.26	2.95	2.95	Same	Same
28106	28106;A5:28106:44-205:28-205:+	14003	A5	8.08	8.08	6.13	6.13	Same	Same
28110	28110;A5:28110:48-279:44-279:+	16296	A5	-0.86	-0.86	8.08	8.08	Same	Same
28153	28153;A5:28153:44-237:28-237:+	14872	A5	8.08	8.08	6.13	6.13	Same	Same
